0,000	0,90	0,00
0,010	0,00	0,00
30,486	0,00	0,00
304,779	0,32	0,00
304,785	0,32	0,00
304,791	0,31	0,00
304,797	0,29	0,00
304,803	0,29	0,00
304,809	0,33	0,00
304,816	0,29	0,00
304,822	0,34	0,00
304,828	0,33	0,00
304,834	0,36	0,00
30,484	0,00	0,00
304,779	0,32	0,00
304,785	0,32	0,00
304,791	0,31	0,00
304,797	0,29	0,00
304,803	0,29	0,00
304,809	0,33	0,00
304,816	0,29	0,00
304,822	0,34	0,00
304,828	0,33	0,00
304,834	0,36	0,00
30,484	0,00	0,00
304,779	0,32	0,00
304,785	0,32	0,00
304,791	0,31	0,00
304,797	0,29	0,00
304,803	0,29	0,00
304,809	0,33	0,00
304,816	0,29	0,00
304,822	0,34	0,00
304,828	0,33	0,00
304,834	0,36	0,00
304,840	0,32	0,00
0,000	0,32	0,00
0,000	0,32	0,00
0,001	0,30	0,00
0,001	0,34	0,00
0,002	0,36	0,00
0,002	0,34	0,00
0,002	0,32	0,00
0,003	0,34	0,00
0,003	0,32	0,00
0,004	0,29	0,00
0,006	0,29	0,00
0,009	0,30	0,00
0,013	0,31	0,00
0,017	0,34	0,00
0,021	0,32	0,00
0,025	0,27	0,00
0,029	0,33	0,00
0,033	0,34	0,00
0,037	0,33	0,00
0,041	0,34	0,00
0,046	0,32	0,00
0,050	0,35	0,00
0,054	0,29	0,00
0,058	0,33	0,00
0,063	0,32	0,00
0,067	0,33	0,00
0,071	0,34	0,00
0,075	0,29	0,00
0,079	0,34	0,00
0,083	0,35	0,00
0,088	0,30	0,00
0,092	0,32	0,00
0,096	0,36	0,00
0,100	0,33	0,00
0,105	0,33	0,00
0,109	0,33	0,00
0,114	0,33	0,00
0,118	0,32	0,00
0,123	0,31	0,00
0,129	0,34	0,00
0,133	0,31	0,00
0,138	0,30	0,00
0,142	0,33	0,00
0,147	0,32	0,00
0,151	0,34	0,00
0,156	0,33	0,00
0,161	0,33	0,00
0,165	0,29	0,00
0,171	0,34	0,00
0,175	0,34	0,00
0,180	0,35	0,00
0,184	0,32	0,00
0,189	0,32	0,00
0,193	0,33	0,00
0,198	0,33	0,00
0,203	0,32	0,00
0,207	0,33	0,00
0,212	0,32	0,00
0,217	0,31	0,00
0,222	0,31	0,00
0,226	0,33	0,00
0,231	0,31	0,00
0,236	0,32	0,00
0,240	0,29	0,00
0,245	0,34	0,00
0,249	0,28	0,00
0,254	0,34	0,00
0,259	0,31	0,00
0,264	0,32	0,00
0,269	0,33	0,00
0,273	0,32	0,00
0,278	0,34	0,00
0,282	0,33	0,00
0,287	0,32	0,00
0,291	0,32	0,00
0,296	0,33	0,00
0,302	0,33	0,00
0,306	0,32	0,00
0,311	0,31	0,00
0,315	0,30	0,00
0,320	0,31	0,00
0,324	0,30	0,00
0,329	0,31	0,00
0,334	0,29	0,00
0,338	0,34	0,00
0,344	0,30	0,00
0,348	0,29	0,00
0,353	0,33	0,00
0,357	0,31	0,00
0,362	0,32	0,00
0,367	0,31	0,00
0,371	0,32	0,00
0,376	0,32	0,00
0,380	0,32	0,00
0,386	0,32	0,00
0,390	0,29	0,00
0,395	0,34	0,00
0,400	0,29	0,00
0,404	0,34	0,00
0,409	0,32	0,00
0,413	0,31	0,00
0,418	0,33	0,00
0,422	0,33	0,00
0,428	0,35	0,00
0,433	0,31	0,00
0,437	0,34	0,00
0,442	0,33	0,00
0,446	0,33	0,00
0,451	0,34	0,00
0,455	0,32	0,00
0,460	0,33	0,00
0,465	0,31	0,00
0,470	0,30	0,00
0,475	0,30	0,00
0,479	0,29	0,00
0,484	0,34	0,00
0,488	0,34	0,00
0,493	0,34	0,00
0,498	0,30	0,00
0,502	0,32	0,00
0,507	0,34	0,00
0,512	0,34	0,00
0,517	0,33	0,00
0,521	0,30	0,00
0,526	0,35	0,00
0,531	0,32	0,00
