3519109,059	0,000000
3519109,060	1000,000000
3519109,077	6,289308
3519109,094	6,369427
3519109,112	6,369427
3519109,128	6,329114
3519109,142	6,410256
3519109,156	6,369427
3519109,167	6,329114
3519109,182	6,451613
3519109,196	6,289308
3519109,210	6,250000
3519109,220	6,289308
3519109,235	6,211180
3519109,250	6,250000
3519109,264	6,172840
3519109,278	Inf
3519109,292	7,246377
3519109,308	6,172840
3519109,320	6,172840
3519109,336	6,097561
3519109,353	6,172840
3519109,369	6,134969
3519109,385	6,134969
3519109,402	6,172840
3519109,417	6,134969
3519109,528	6,134969
3519109,544	6,134969
3519109,558	6,172840
3519109,573	6,172840
3519109,589	6,134969
3519109,604	6,097561
3519109,622	6,134969
3519109,635	6,097561
3519109,650	6,097561
3519109,666	6,172840
3519109,681	6,134969
3519109,695	6,134969
3519109,709	6,097561
3519109,722	6,172840
3519109,738	6,097561
3519109,754	6,211180
3519109,765	6,134969
3519109,780	6,172840
3519109,794	6,134969
3519109,809	6,211180
3519109,824	6,172840
3519109,839	6,134969
3519109,852	6,134969
3519109,868	6,134969
3519109,885	6,134969
3519109,901	6,172840
3519109,915	6,134969
3519109,930	6,134969
3519109,946	6,134969
3519109,967	6,097561
3519109,986	6,134969
3519110,005	6,134969
3519110,022	6,134969
3519110,041	6,134969
3519110,060	6,172840
3519110,078	6,134969
3519110,096	6,211180
3519110,114	6,172840
3519110,132	6,134969
3519110,151	6,172840
3519110,169	6,172840
3519110,188	6,172840
3519110,208	6,172840
3519110,226	6,172840
3519110,244	6,134969
3519110,263	6,172840
3519110,282	6,211180
3519110,300	6,172840
3519110,318	6,134969
3519110,337	6,172840
3519110,354	6,172840
3519110,372	6,211180
3519110,391	6,134969
3519110,408	6,134969
3519110,424	6,097561
3519110,442	6,134969
3519110,459	6,172840
3519110,478	6,134969
3519110,493	6,134969
3519110,511	6,134969
3519110,548	6,172840
3519110,564	6,134969
3519110,582	6,172840
3519110,596	6,134969
3519110,612	6,134969
3519110,630	6,134969
3519110,647	6,134969
3519110,662	6,211180
3519110,818	6,172840
3519110,981	6,134969
3519111,145	6,172840
3519111,307	6,134969
3519111,470	6,172840
3519111,634	6,172840
3519111,792	6,172840
3519111,957	6,172840
3519112,116	6,134969
3519112,279	6,211180
3519112,444	6,172840
3519112,603	6,172840
3519112,767	6,172840
3519112,929	6,172840
3519113,091	6,172840
