Hora,DPN,FPM
17:01:06,2.07,-6.01
17:01:07,2.24,-6.18
17:01:08,2.95,-6.01
17:01:09,2.6,-6.01
17:01:10,1.89,-6.01
17:01:11,2.24,-6.18
17:01:12,2.07,-6.01
17:01:13,2.42,-6.18
17:01:14,2.24,-6.01
17:01:15,1.89,-6.18
17:01:16,2.07,-6.01
17:01:17,2.07,-6.01
17:01:18,1.89,-6.18
17:01:20,2.07,-6.01
17:01:21,1.89,-6.18
17:01:22,2.24,-6.18
17:01:23,1.71,-6.01
17:01:24,2.78,-6.18
17:01:25,2.24,-6.01
17:01:26,1.89,-6.18
17:01:27,2.24,-6.01
17:01:28,2.07,-6.01
17:01:29,2.07,-6.01
17:01:30,2.42,-6.01
17:01:31,2.78,-6.01
17:01:32,2.24,-6.01
17:01:33,1.89,-6.01
17:01:34,2.95,-6.18
17:01:35,2.6,-6.18
17:01:36,2.24,-6.01
17:01:37,2.42,-6.01
17:01:38,2.07,-6.01
17:01:39,1.89,-6.01
17:01:40,2.07,-6.18
17:01:42,2.78,-6.01
17:01:43,2.07,-6.18
17:01:44,2.42,-6.01
17:01:45,2.07,-6.01
17:01:46,2.07,-6.18
17:01:47,1.89,-6.01
17:01:48,1.89,-6.18
17:01:49,2.24,-6.01
17:01:50,2.24,-6.01
17:01:51,2.07,-6.01
17:01:52,1.89,-6.18
17:01:53,2.24,-6.18
17:01:54,2.07,-6.01
17:01:55,2.07,-6.01
17:01:56,2.07,-6.18
17:01:58,2.07,-6.01
17:01:58,2.6,-6.01
17:01:59,2.6,-6.18
17:02:01,1.89,-6.01
17:02:01,2.07,-6.18
17:02:02,2.42,-6.01
17:02:03,2.24,-6.18
17:02:05,2.42,-6.18
17:02:06,2.07,-6.01
17:02:07,2.07,-6.18
17:02:08,3.13,-6.01
17:02:09,2.07,-6.01
17:02:10,2.24,-6.01
17:02:11,2.24,-6.01
17:02:12,1.89,-6.01
17:02:13,3.31,-6.01
17:02:14,2.07,-6.01
17:02:15,2.24,-6.01
17:02:16,1.89,-6.18
17:02:17,2.07,-6.01
17:02:18,2.07,-6.01
17:02:19,2.24,-6.18
17:02:20,2.07,-6.01
17:02:21,1.89,-6.01
17:02:22,1.89,-6.01
17:02:23,2.07,-6.18
17:02:24,2.24,-6.01
17:02:25,1.89,-6.01
17:02:26,2.6,-6.18
17:02:27,1.89,-6.01
17:02:29,2.07,-6.18
17:02:30,2.78,-6.01
17:02:31,3.13,-6.01
17:02:32,2.24,-6.01
17:02:33,2.6,-6.01
17:02:34,2.07,-6.01
17:02:35,2.07,-6.01
17:02:36,2.07,-6.01
17:02:37,2.24,-6.18
17:02:38,2.24,-6.01
17:02:39,2.42,-6.18
17:02:40,2.24,-6.18
17:02:41,2.07,-6.18
17:02:42,1.89,-6.01
17:02:43,2.07,-6.01
17:02:44,2.07,-6.18
17:02:45,2.78,-6.18
17:02:46,1.89,-6.01
17:02:47,2.07,-6.01
17:02:48,2.07,-6.01
17:02:49,2.6,-6.01
17:02:50,2.07,-6.18
17:02:52,2.07,-6.01
17:02:53,2.07,-6.01
17:02:54,2.07,-6.01
17:02:55,1.89,-6.01
17:02:56,1.89,-6.01
17:02:57,1.89,-6.01
17:02:58,2.42,-6.01
17:02:59,2.24,-6.18
17:03:00,2.42,-6.01
17:03:01,2.24,-6.01
17:03:02,1.89,-6.01
17:03:03,3.13,-6.18
17:03:04,2.07,-6.01
17:03:05,1.89,-6.01
17:03:06,1.89,-6.18
17:03:07,2.24,-6.01
17:03:08,1.89,-6.01
17:03:09,1.89,-6.01
17:03:10,2.07,-6.18
17:03:11,1.89,-6.18
17:03:12,1.89,-6.01
17:03:13,2.07,-6.01
17:03:15,2.24,-6.18
17:03:16,2.24,-6.01
17:03:17,2.42,-6.01
17:03:18,1.89,-6.01
17:03:19,2.07,-6.18
17:03:20,2.07,-6.01
17:03:21,2.24,-6.01
17:03:22,1.89,-6.01
17:03:23,2.24,-6.01
17:03:24,1.89,-6.01
17:03:25,2.24,-6.01
17:03:26,2.07,-6.18
17:03:27,2.07,-6.18
17:03:28,1.89,-6.01
17:03:29,2.42,-6.01
17:03:30,1.89,-6.01
17:03:31,2.24,-6.18
17:03:32,2.07,-6.01
17:03:33,1.89,-6.01
17:03:34,1.89,-6.01
17:03:35,2.42,-6.01
17:03:36,2.42,-6.01
17:03:38,2.07,-6.18
17:03:39,2.78,-6.18
17:03:40,1.89,-6.01
17:03:41,2.24,-6.18
17:03:42,2.07,-6.01
17:03:43,1.89,-6.01
17:03:44,2.07,-6.01
17:03:45,1.89,-6.18
17:03:46,2.24,-6.18
17:03:47,2.07,-6.01
17:03:48,1.89,-6.01
17:03:49,2.07,-6.01
17:03:50,2.42,-6.18
17:03:51,2.07,-6.01
17:03:52,2.42,-6.01
17:03:53,2.42,-6.18
17:03:54,1.89,-6.18
17:03:55,2.6,-6.01
17:03:56,2.07,-6.18
17:03:57,2.42,-6.01
17:03:58,2.42,-6.18
17:03:59,2.42,-6.01
17:04:00,2.07,-6.18
17:04:02,1.89,-6.01
17:04:03,2.42,-6.01
17:04:04,2.24,-6.01
17:04:05,1.89,-6.01
17:04:06,1.89,-6.18
17:04:07,1.89,-6.01
17:04:08,2.95,-6.01
17:04:09,1.89,-6.18
17:04:10,2.07,-6.18
17:04:11,2.6,-6.01
17:04:12,1.89,-6.18
17:04:13,1.71,-6.01
17:04:14,1.89,-6.01
17:04:15,2.07,-6.01
17:04:16,2.78,-6.01
17:04:17,1.89,-6.01
17:04:18,2.42,-6.01
17:04:19,1.89,-6.01
17:04:20,2.24,-6.01
17:04:21,2.6,-6.01
17:04:22,2.24,-6.01
17:04:23,2.07,-6.01
17:04:25,2.24,-6.01
17:04:26,1.89,-6.01
17:04:27,2.07,-6.01
17:04:28,1.89,-6.01
17:04:29,2.07,-6.01
17:04:30,1.89,-6.01
17:04:31,1.89,-6.18
17:04:32,2.78,-6.18
17:04:33,2.42,-6.18
17:04:34,2.07,-6.01
17:04:35,2.07,-6.01
17:04:36,2.24,-6.01
17:04:37,1.89,-6.01
17:04:38,2.24,-6.18
17:04:39,2.24,-6.01
17:04:40,2.07,-6.18
17:04:41,1.89,-6.18
17:04:42,2.24,-6.01
17:04:43,2.07,-6.01
17:04:44,1.89,-6.01
17:04:45,1.89,-6.01
17:04:46,3.31,-6.01
17:04:47,2.42,-6.01
17:04:49,2.07,-6.18
17:04:50,1.89,-6.18
17:04:51,2.24,-6.18
17:04:52,2.6,-6.01
17:04:53,2.78,-6.01
17:04:54,1.89,-6.01
17:04:55,1.89,-6.01
17:04:56,2.07,-6.01
17:04:57,2.07,-6.01
17:04:58,2.24,-6.01
17:04:59,2.24,-6.01
17:05:00,2.07,-6.18
17:05:01,1.89,-6.01
17:05:02,2.07,-6.01
17:05:03,2.95,-6.01
