3518153,508	0,000000
3518153,509	1,000000
3518153,525	0,100000
3518153,540	0,100000
3518153,557	0,100000
3518153,573	0,100000
3518153,589	0,100000
3518153,602	0,100000
3518153,618	0,100000
3518153,631	0,100000
3518153,649	0,100000
3518153,668	0,100000
3518153,687	0,100000
3518153,706	0,100000
3518153,724	0,100000
3518153,740	0,100000
3518153,754	0,100000
3518153,770	0,100000
3518153,785	0,100000
3518153,799	0,100000
3518153,815	0,100000
3518153,831	0,100000
3518153,842	0,100000
3518153,859	0,100000
3518153,872	0,100000
3518153,886	0,100000
3518153,902	0,100000
3518153,916	0,100000
3518153,929	0,100000
3518153,943	0,100000
3518153,960	0,100000
3518154,019	0,100000
3518155,142	0,100000
3518156,265	0,100000
3518157,383	0,100000
3518158,505	0,100000
3518159,627	0,100000
3518160,751	0,100000
3518161,874	0,100000
3518162,990	0,100000
3518164,114	0,100000
3518165,234	0,100000
3518166,357	0,100000
3518167,479	0,100000
3518168,599	0,100000
3518169,719	0,100000
3518170,842	0,100000
3518171,964	0,100000
3518173,088	0,100000
3518174,204	0,100000
3518175,327	0,100000
3518176,450	0,100000
3518177,572	0,100000
3518178,694	0,100000
3518179,813	0,100000
3518180,935	0,100000
3518182,057	0,100000
3518183,178	0,100000
3518184,302	0,100000
3518185,420	0,100000
3518186,541	0,100000
3518187,663	0,100000
3518188,786	0,100000
3518189,909	0,100000
3518191,027	0,100000
3518192,149	0,100000
3518193,271	0,100000
3518194,394	0,100000
3518195,517	0,100000
3518196,635	0,100000
3518197,756	0,100000
3518198,878	0,100000
3518200,000	0,100000
3518201,122	0,100000
3518202,240	0,100000
3518203,363	0,100000
3518204,488	0,100000
3518205,608	0,100000
3518206,731	0,100000
3518207,849	0,100000
3518208,970	0,100000
3518210,095	0,100000
3518211,217	0,100000
3518212,337	0,100000
3518213,456	0,100000
3518214,238	0,035440
3518214,322	11,363636
3518214,469	6,993007
3518214,607	6,993007
3518214,749	7,042254
3518214,893	7,092199
3518215,038	6,944444
3518215,182	7,042254
3518215,321	7,042254
3518215,463	6,993007
3518215,608	7,092199
3518215,750	6,993007
3518215,889	6,993007
3518216,033	7,092199
3518216,175	7,042254
3518216,319	6,944444
3518216,463	7,042254
3518216,606	7,042254
3518216,747	6,944444
3518216,888	7,042254
3518217,032	7,042254
3518217,176	6,993007
3518217,318	7,042254
3518217,461	6,993007
3518217,605	6,993007
3518217,744	7,042254
3518217,888	7,042254
3518218,032	6,993007
3518218,175	7,092199
3518218,314	7,042254
3518218,457	6,993007
3518218,601	7,042254
3518218,744	7,042254
3518218,887	6,993007
3518219,026	6,993007
3518219,170	7,042254
3518219,313	6,993007
3518219,456	6,993007
3518219,599	7,042254
3518219,743	6,944444
3518219,887	7,042254
3518220,031	7,042254
3518220,171	6,944444
3518220,312	7,042254
3518220,456	6,993007
3518220,600	7,092199
3518220,743	7,042254
3518220,882	7,042254
3518221,026	6,993007
3518221,168	7,042254
3518221,313	7,042254
3518221,451	6,993007
3518221,595	7,042254
3518221,738	6,993007
3518221,880	7,042254
3518222,021	7,092199
3518222,165	7,042254
3518222,307	6,993007
3518222,450	7,042254
3518222,589	7,092199
3518222,733	6,993007
3518222,876	7,042254
3518223,015	7,092199
3518223,159	6,993007
3518223,304	7,042254
3518223,448	7,042254
3518223,589	6,993007
3518223,730	7,042254
3518223,873	7,042254
3518224,015	6,993007
3518224,158	7,042254
3518224,302	7,042254
3518224,446	6,944444
3518224,585	6,993007
3518224,729	6,993007
3518224,873	7,092199
3518225,015	6,993007
3518225,158	6,993007
3518225,298	7,042254
3518225,442	7,042254
3518225,584	6,993007
3518225,728	6,993007
3518225,870	7,042254
3518226,014	6,993007
3518226,158	6,993007
3518226,300	7,042254
3518226,440	6,993007
3518226,585	7,092199
3518226,728	6,993007
3518226,870	6,993007
3518227,010	7,042254
3518227,153	7,042254
3518227,295	6,993007
3518227,440	7,042254
3518227,584	7,092199
3518227,721	6,993007
