3522288,161	0,000000
3522288,162	6,666667
3522288,179	-0,074206
3522288,196	0,086655
3522288,213	1,381215
3522288,229	0,912409
3522288,247	0,395883
3522298,256	Inf
3522301,238	2,702703
3522302,052	1,230012
3522302,589	1,865672
3522303,018	2,331002
3522303,383	2,739726
3522303,702	3,125000
3522303,991	3,472222
3522304,256	3,802281
3522304,502	4,016064
3522304,739	4,255319
3522304,964	4,484305
3522305,177	4,651163
3522305,381	4,854369
3522305,583	5,076142
3522305,772	5,263158
3522305,956	5,464481
3522306,131	5,586592
3522306,313	5,681818
3522306,485	5,714286
3522306,655	5,813953
3522306,828	5,847953
3522306,999	5,813953
3522307,172	5,847953
3522307,344	5,780347
3522307,515	5,847953
3522307,687	5,813953
3522307,859	5,780347
3522308,036	5,780347
3522308,208	5,747126
3522308,385	5,714286
3522308,560	5,714286
3522308,734	5,747126
3522308,907	5,747126
3522309,081	5,747126
3522309,256	5,747126
3522309,428	5,747126
3522309,606	5,714286
3522309,778	5,747126
3522309,953	5,780347
3522310,125	5,780347
3522310,301	5,747126
3522310,473	5,780347
3522310,644	5,813953
3522310,817	5,780347
3522310,993	5,780347
3522311,167	5,780347
3522311,337	5,780347
3522311,509	5,847953
3522311,683	5,780347
3522311,858	5,813953
3522312,031	5,780347
3522312,201	5,747126
3522312,375	5,813953
3522312,545	5,813953
3522312,722	5,747126
3522312,891	5,847953
3522313,066	5,780347
3522313,237	5,780347
3522313,411	5,847953
3522313,582	5,813953
3522313,754	5,813953
3522313,925	5,813953
3522314,098	5,813953
3522314,270	5,847953
3522314,441	5,780347
3522314,614	5,813953
3522314,785	5,813953
3522314,958	5,780347
3522315,135	5,813953
3522315,306	5,813953
3522315,479	5,813953
3522315,651	5,813953
3522315,822	5,813953
3522315,994	5,780347
3522316,166	5,813953
3522316,339	5,813953
3522316,511	5,780347
3522316,686	5,813953
3522316,858	5,813953
3522317,026	5,847953
3522317,198	5,847953
3522317,372	5,813953
3522317,542	5,847953
3522317,716	5,813953
3522317,886	5,882353
3522318,058	5,813953
3522318,228	5,882353
3522318,398	5,813953
3522318,571	5,882353
3522318,743	5,813953
3522318,915	5,847953
3522319,088	5,780347
3522319,254	5,882353
3522319,426	5,813953
3522319,599	5,882353
3522319,770	5,847953
3522319,944	5,847953
3522320,112	5,847953
3522320,282	5,847953
3522320,455	5,847953
3522320,627	5,813953
3522320,799	5,813953
3522320,972	5,813953
3522321,143	5,813953
3522321,315	5,847953
3522321,486	5,847953
3522321,659	5,813953
3522321,832	5,813953
3522322,003	5,847953
3522322,172	5,847953
3522322,343	5,813953
3522322,515	5,813953
3522322,688	5,813953
3522322,860	5,847953
3522323,032	5,813953
3522323,204	5,847953
3522323,374	5,847953
3522323,546	5,882353
3522323,715	5,882353
3522323,887	5,847953
3522324,060	5,882353
3522324,227	5,847953
3522324,399	5,813953
3522324,572	5,813953
3522324,743	5,847953
3522324,916	5,813953
3522325,088	5,847953
3522325,261	5,882353
3522325,427	5,847953
3522325,599	5,882353
3522325,771	5,847953
3522325,939	5,882353
3522326,111	5,847953
3522326,283	5,882353
3522326,451	5,847953
3522326,624	5,882353
3522326,794	5,847953
3522326,962	5,882353
3522327,134	5,813953
3522327,308	5,847953
3522327,479	5,813953
3522327,653	5,882353
3522327,819	5,847953
3522327,991	5,882353
3522328,163	5,847953
3522328,331	5,882353
3522328,503	5,813953
3522328,675	5,847953
3522328,849	5,813953
