3519018,758	0,000000
3519018,759	6,944444
3519018,776	Inf
3519018,791	6,944444
3519018,808	6,993007
3519018,827	6,896552
3519018,840	6,944444
3519018,853	6,944444
3519018,867	6,896552
3519018,880	6,993007
3519018,894	6,896552
3519018,907	6,993007
3519018,921	6,944444
3519018,936	6,944444
3519018,951	6,993007
3519018,964	6,993007
3519018,976	6,944444
3519018,991	Inf
3519019,005	9,900990
3519019,018	6,896552
3519019,034	6,896552
3519019,051	6,896552
3519019,066	6,944444
3519019,080	6,896552
3519019,091	6,993007
3519019,107	6,896552
3519019,120	6,944444
3519019,134	6,944444
3519019,152	6,896552
3519019,170	6,993007
3519019,188	6,944444
3519019,206	6,944444
3519019,225	6,944444
3519019,243	6,896552
3519019,260	6,944444
3519019,280	6,993007
3519019,297	6,896552
3519019,313	6,896552
3519019,331	6,896552
3519019,347	6,993007
3519019,363	6,944444
3519019,379	6,944444
3519019,390	6,993007
3519019,406	6,993007
3519019,422	6,896552
3519019,438	6,993007
3519019,452	6,944444
3519019,468	6,944444
3519019,482	6,944444
3519019,499	6,896552
3519019,510	6,944444
3519019,527	6,944444
3519019,541	6,944444
3519019,558	6,944444
3519019,577	6,849315
3519019,591	6,993007
3519019,606	6,944444
3519019,621	6,944444
3519019,637	6,944444
3519019,652	6,944444
3519019,669	6,896552
3519019,686	6,944444
3519019,701	6,944444
3519019,716	6,944444
3519019,735	6,944444
3519019,757	6,944444
3519019,779	6,944444
3519019,805	6,944444
3519019,824	6,944444
3519019,845	6,944444
3519019,867	6,896552
3519019,921	6,944444
3519020,064	6,993007
3519020,209	6,944444
3519020,350	6,993007
3519020,496	6,944444
3519020,638	6,993007
3519020,781	6,944444
3519020,925	6,993007
3519021,067	6,944444
3519021,212	6,944444
3519021,358	6,944444
3519021,502	6,944444
3519021,645	6,993007
3519021,790	6,944444
3519021,932	6,944444
3519022,076	6,944444
3519022,218	6,944444
3519022,367	6,993007
3519022,510	6,896552
3519022,655	6,944444
3519022,796	6,993007
3519022,943	6,849315
3519023,088	6,896552
3519023,231	6,993007
3519023,378	6,849315
3519023,522	6,944444
3519023,665	6,896552
3519023,813	6,944444
3519023,957	6,944444
3519024,098	6,993007
3519024,242	6,944444
3519024,387	6,944444
3519024,529	6,993007
3519024,672	6,993007
3519024,816	6,896552
3519024,959	7,042254
3519025,104	6,993007
3519025,246	6,944444
3519025,389	6,993007
3519025,537	6,993007
3519025,681	6,896552
3519025,823	6,993007
3519025,966	6,896552
3519026,111	6,993007
3519026,253	6,944444
3519026,397	6,944444
3519026,541	6,993007
3519026,687	6,993007
3519026,830	6,944444
3519026,975	6,944444
3519027,118	6,993007
3519027,261	6,896552
3519027,405	6,993007
3519027,547	6,944444
3519027,695	6,944444
3519027,838	6,993007
3519027,981	6,896552
3519028,126	6,993007
3519028,270	6,993007
3519028,412	6,849315
3519028,560	6,944444
3519028,704	6,944444
3519028,845	6,944444
3519028,994	6,944444
3519029,133	6,944444
3519029,282	6,944444
3519029,424	6,993007
3519029,566	6,896552
3519029,710	6,944444
3519029,857	6,896552
3519030,002	6,993007
3519030,146	6,944444
3519030,288	6,944444
3519030,431	6,993007
3519030,575	6,944444
3519030,722	6,896552
3519030,866	6,944444
3519031,009	6,896552
3519031,155	6,944444
3519031,301	6,944444
3519031,443	6,944444
3519031,587	6,944444
3519031,729	6,993007
3519031,878	6,896552
3519032,021	6,993007
3519032,165	6,896552
3519032,307	6,993007
3519032,451	6,944444
3519032,594	6,944444
3519032,737	6,993007
3519032,885	6,944444
3519033,028	6,944444
3519033,171	6,993007
3519033,316	6,944444
3519033,459	6,993007
3519033,602	7,042254
3519033,746	6,896552
3519033,888	6,993007
3519034,032	6,993007
3519034,177	6,896552
3519034,318	6,993007
3519034,462	6,993007
3519034,609	6,896552
3519034,753	6,993007
3519034,895	6,944444
3519035,039	6,944444
3519035,182	6,993007
3519035,327	6,896552
3519035,469	6,993007
3519035,616	6,944444
3519035,759	6,896552
3519035,905	6,944444
3519036,047	6,944444
3519036,190	6,944444
3519036,338	6,993007
3519036,481	6,896552
3519036,624	6,993007
3519036,767	6,944444
3519036,911	6,896552
3519037,060	6,993007
3519037,202	6,896552
3519037,345	6,944444
3519037,489	6,944444
3519037,635	6,896552
3519037,779	6,944444
3519037,924	6,944444
3519038,066	6,944444
3519038,209	6,993007
3519038,358	6,896552
3519038,500	6,944444
3519038,643	6,993007
3519038,786	6,896552
3519038,930	6,993007
3519039,074	6,993007
3519039,220	6,896552
3519039,364	6,993007
3519039,507	6,896552
3519039,651	6,993007
3519039,796	6,944444
3519039,938	6,944444
3519040,087	6,944444
3519040,228	6,944444
3519040,373	6,944444
3519040,516	6,944444
3519040,662	6,896552
3519040,806	6,993007
3519040,949	6,944444
3519041,093	6,944444
3519041,236	6,944444
3519041,381	6,944444
3519041,524	6,944444
3519041,670	6,993007
